State Postal,County Name,TOTAL VOTES CAST,Last name,Votes,Last name,Votes,Ratio Obama/Romney
CT,Torrington,14419,Romney,7320,Obama,6843,1.0697062692
CT,Trumbull,18869,Romney,9986,Obama,8703,1.1474204297
CT,Union,516,Romney,250,Obama,257,0.9727626459
CT,Vernon,12815,Romney,5079,Obama,7546,0.6730718261
CT,Voluntown,1238,Romney,600,Obama,610,0.9836065574
CT,Wallingford,21083,Romney,9259,Obama,11559,0.8010208496
CT,Warren,827,Romney,407,Obama,404,1.0074257426
CT,Washington,2082,Romney,824,Obama,1237,0.6661277284
CT,Waterbury,43804,Romney,11043,Obama,32495,0.339836898
CT,Waterford,9901,Romney,4183,Obama,5573,0.7505831688
CT,Watertown,10806,Romney,6581,Obama,4091,1.608653141
CT,Westbrook,3553,Romney,1605,Obama,1903,0.8434051498
CT,West Hartford,31968,Romney,10538,Obama,21080,0.4999051233
CT,West Haven,20278,Romney,5789,Obama,14286,0.4052218956
CT,Weston,5425,Romney,2514,Obama,2911,0.8636207489
CT,Westport,15047,Romney,6439,Obama,8494,0.7580645161
CT,Wethersfield,13936,Romney,6015,Obama,7753,0.7758287115
CT,Willington,2830,Romney,1241,Obama,1538,0.8068920676
CT,Wilton,10115,Romney,5424,Obama,4589,1.1819568533
CT,Winchester,4680,Romney,2389,Obama,2201,1.0854157201
CT,Windham,7875,Romney,1944,Obama,5818,0.3341354417
CT,Windsor,15938,Romney,4305,Obama,11461,0.3756216735
CT,Windsor Locks,5720,Romney,2454,Obama,3174,0.7731568998
CT,Wolcott,8298,Romney,5077,Obama,3139,1.6173940745
CT,Woodbridge,5164,Romney,2104,Obama,3018,0.6971504307
CT,Woodbury,5554,Romney,3058,Obama,2434,1.2563681183
CT,Woodstock,4222,Romney,2134,Obama,2021,1.0559129144
DC,District of Columbia,243348,Obama,222332,Romney,17337,12.8241333564
DC,District of Columbia,243348,Obama,222332,Romney,17337,12.8241333564
DE,Delaware,413844,Obama,242547,Romney,165476,1.4657533419
DE,Kent,68669,Obama,35525,Romney,32134,1.1055268563
DE,New Castle,251960,Obama,167051,Romney,81226,2.0566198015
DE,Sussex,93215,Obama,39971,Romney,52116,0.7669621613
FL,Florida,8470205,Romney,4162081,Obama,4235270,0.9827191655
FL,Alachua,120318,Romney,48765,Obama,69634,0.700304449
FL,Baker,11366,Romney,8974,Obama,2310,3.8848484848
FL,Bay,79834,Romney,56863,Obama,22037,2.5803421518
FL,Bradford,11631,Romney,8216,Obama,3324,2.4717208183
FL,Brevard,285504,Romney,159270,Obama,122972,1.2951728849
FL,Broward,755166,Romney,243732,Obama,507430,0.4803263504
FL,Calhoun,6152,Romney,4366,Obama,1664,2.6237980769
FL,Charlotte,84664,Romney,47988,Obama,35896,1.3368620459
FL,Citrus,73923,Romney,44657,Obama,28453,1.5695005799
FL,Clay,96549,Romney,69996,Obama,25745,2.7188191882
FL,Collier,149080,Romney,96508,Obama,51678,1.8674871319
FL,Columbia,27163,Romney,18429,Obama,8462,2.1778539352
FL,DeSoto,9863,Romney,5587,Obama,4174,1.3385241974
FL,Dixie,6941,Romney,5052,Obama,1798,2.8097886541
FL,Duval,411702,Romney,211553,Obama,196657,1.075746096
FL,Escambia,148430,Romney,88671,Obama,58154,1.5247618393
FL,Flagler,50589,Romney,26966,Obama,23204,1.1621272194
FL,Franklin,5474,Romney,3570,Obama,1845,1.9349593496
FL,Gadsden,22495,Romney,6628,Obama,15768,0.4203450025
FL,Gilchrist,7908,Romney,5917,Obama,1885,3.1389920424
FL,Glades,3989,Romney,2344,Obama,1603,1.4622582658
FL,Gulf,7107,Romney,4995,Obama,2013,2.4813710879
FL,Hamilton,5404,Romney,3137,Obama,2226,1.4092542677
FL,Hardee,7222,Romney,4694,Obama,2461,1.9073547338
FL,Hendry,10185,Romney,5355,Obama,4751,1.1271311303
FL,Hernando,83593,Romney,44906,Obama,37791,1.18827234
FL,Highlands,42440,Romney,25912,Obama,16147,1.6047563015
FL,Hillsborough,541503,Romney,249904,Obama,286158,0.8733077531
FL,Holmes,8274,Romney,6919,Obama,1264,5.4738924051
FL,Indian River,71445,Romney,43441,Obama,27483,1.5806498563
FL,Jackson,20940,Romney,13417,Obama,7342,1.8274312177
FL,Jefferson,7808,Romney,3808,Obama,3945,0.9652724968
FL,Lafayette,3399,Romney,2668,Obama,687,3.8835516739
FL,Lake,150796,Romney,87637,Obama,61790,1.4183039327
FL,Lee,266034,Romney,154112,Obama,110080,1.4
FL,Leon,148335,Romney,55806,Obama,90863,0.6141773879
FL,Levy,18396,Romney,12052,Obama,6118,1.969924812
FL,Liberty,3284,Romney,2301,Obama,942,2.4426751592
FL,Madison,8712,Romney,4474,Obama,4174,1.0718735026
FL,Manatee,153451,Romney,85616,Obama,66476,1.2879234611
FL,Marion,161368,Romney,93036,Obama,66823,1.3922751149
FL,Martin,78860,Romney,48180,Obama,30097,1.6008240024
FL,Miami-Dade,877245,Romney,332602,Obama,540776,0.6150457861
FL,Monroe,39045,Romney,19234,Obama,19392,0.9918523102
FL,Nassau,40523,Romney,29926,Obama,10249,2.9198946239
FL,Okaloosa,94739,Romney,70143,Obama,23390,2.9988456605
FL,Okeechobee,12321,Romney,7325,Obama,4856,1.5084431631
FL,Orange,467385,Romney,189057,Obama,274227,0.689417891
FL,Osceola,108647,Romney,40581,Obama,67201,0.6038749423
FL,Palm Beach,600341,Romney,247257,Obama,349418,0.7076252511
FL,Pasco,213358,Romney,112335,Obama,98148,1.1445470106
FL,Pinellas,457484,Romney,213192,Obama,238966,0.8921436522
FL,Polk,248658,Romney,131566,Obama,114610,1.1479452055
FL,Putnam,31323,Romney,19326,Obama,11666,1.6566089491
FL,St. Johns,114733,Romney,78490,Obama,35155,2.2326838288
FL,St. Lucie,123026,Romney,56202,Obama,65869,0.8532390047
FL,Santa Rosa,76816,Romney,58169,Obama,17757,3.275834882
FL,Sarasota,207434,Romney,110489,Obama,95089,1.1619535383
FL,Seminole,208605,Romney,109939,Obama,96435,1.140032146
FL,Sumter,60471,Romney,40644,Obama,19519,2.0822788053
FL,Suwannee,17627,Romney,12672,Obama,4749,2.6683512318
FL,Taylor,9117,Romney,6249,Obama,2761,2.2633103948
FL,Union,5393,Romney,3980,Obama,1339,2.9723674384
FL,Volusia,234483,Romney,117473,Obama,114716,1.0240332648
FL,Wakulla,14656,Romney,9288,Obama,5173,1.7954765127
FL,Walton,28480,Romney,21483,Obama,6665,3.223255814
FL,Washington,10998,Romney,8037,Obama,2820,2.85
GA,Georgia,3877038,Romney,2070221,Obama,1761761,1.175086178
GA,Appling,7079,Romney,5231,Obama,1756,2.978929385
GA,Atkinson,2902,Romney,1938,Obama,930,2.0838709677
GA,Bacon,3929,Romney,3092,Obama,791,3.9089759798
GA,Baker,1584,Romney,784,Obama,790,0.9924050633
GA,Baldwin,16214,Romney,7585,Obama,8469,0.8956193175
GA,Banks,6191,Romney,5353,Obama,779,6.8716302953
GA,Barrow,25171,Romney,18719,Obama,6019,3.1099850474
GA,Bartow,35738,Romney,26847,Obama,8383,3.2025527854
GA,Ben Hill,5947,Romney,3395,Obama,2508,1.3536682616
GA,Berrien,6187,Romney,4837,Obama,1268,3.8146687697
GA,Bibb,64625,Romney,25606,Obama,38538,0.664435103
GA,Bleckley,4903,Romney,3586,Obama,1266,2.8325434439
GA,Brantley,6001,Romney,4963,Obama,939,5.2854100106
GA,Brooks,6671,Romney,3522,Obama,3101,1.1357626572
GA,Bryan,13403,Romney,9537,Obama,3695,2.5810554804
GA,Bulloch,24032,Romney,14159,Obama,9572,1.4792101964
GA,Burke,9773,Romney,4298,Obama,5403,0.7954839904
GA,Butts,9372,Romney,6306,Obama,2966,2.1260957519
GA,Calhoun,2187,Romney,883,Obama,1297,0.6808018504
GA,Camden,17938,Romney,11318,Obama,6358,1.7801195344
GA,Candler,3526,Romney,2344,Obama,1155,2.0294372294
GA,Carroll,41445,Romney,28249,Obama,12635,2.2357736446
GA,Catoosa,23639,Romney,17848,Obama,5357,3.3317155124
GA,Charlton,3763,Romney,2527,Obama,1197,2.1111111111
GA,Chatham,108267,Romney,47083,Obama,60077,0.7837109043
GA,Chattahoochee,1483,Romney,732,Obama,726,1.0082644628
GA,Chattooga,7791,Romney,5434,Obama,2220,2.4477477477
GA,Cherokee,98041,Romney,76473,Obama,19813,3.8597385555
GA,Clarke,40138,Romney,13804,Obama,25386,0.5437642795
GA,Clay,1402,Romney,537,Obama,862,0.6229698376
GA,Clayton,96020,Romney,14158,Obama,81439,0.1738479107
GA,Clinch,2472,Romney,1598,Obama,852,1.8755868545
GA,Cobb,308989,Romney,171464,Obama,132526,1.293814044
GA,Coffee,14434,Romney,9242,Obama,5048,1.8308240887
GA,Colquitt,13319,Romney,9240,Obama,3971,2.3268698061
GA,Columbia,58842,Romney,41724,Obama,16420,2.541047503
GA,Cook,6027,Romney,3934,Obama,2042,1.9265426053
GA,Coweta,55512,Romney,39633,Obama,15156,2.6150039588
GA,Crawford,5123,Romney,3366,Obama,1699,1.9811653914
GA,Crisp,7386,Romney,4179,Obama,3160,1.3224683544
GA,Dade,5997,Romney,4458,Obama,1404,3.1752136752
GA,Dawson,10234,Romney,8843,Obama,1241,7.1257050766
GA,Decatur,10465,Romney,5816,Obama,4580,1.2698689956
GA,DeKalb,305299,Romney,64308,Obama,237704,0.2705381483
GA,Dodge,7731,Romney,5214,Obama,2440,2.1368852459
GA,Dooly,4289,Romney,1983,Obama,2278,0.870500439
GA,Dougherty,37822,Romney,11441,Obama,26209,0.4365294365
GA,Douglas,55201,Romney,26226,Obama,28410,0.92312566
GA,Early,5349,Romney,2556,Obama,2762,0.925416365
GA,Echols,1102,Romney,917,Obama,173,5.3005780347
GA,Effingham,20779,Romney,15591,Obama,4941,3.1554341226
GA,Elbert,8139,Romney,4857,Obama,3179,1.5278389431
GA,Emanuel,8060,Romney,5086,Obama,2919,1.7423775266
GA,Evans,3560,Romney,2267,Obama,1266,1.7906793049
GA,Fannin,10007,Romney,7853,Obama,2027,3.8741983226
GA,Fayette,58473,Romney,38046,Obama,19703,1.9309749784
GA,Floyd,32685,Romney,22636,Obama,9595,2.3591453882
GA,Forsyth,81598,Romney,65853,Obama,14544,4.5278465347
GA,Franklin,7757,Romney,6112,Obama,1499,4.0773849233
GA,Fulton,386845,Romney,133837,Obama,248479,0.5386249945
GA,Gilmer,11008,Romney,8920,Obama,1955,4.5626598465
GA,Glascock,1333,Romney,1135,Obama,176,6.4488636364
GA,Glynn,33054,Romney,20853,Obama,11922,1.7491192753
GA,Gordon,16857,Romney,13174,Obama,3436,3.8341094296
GA,Grady,9391,Romney,5922,Obama,3419,1.7320854051
GA,Greene,8313,Romney,5067,Obama,3195,1.585915493
GA,Gwinnett,295560,Romney,159563,Obama,131879,1.2099196991
GA,Habersham,14600,Romney,12148,Obama,2297,5.2886373531
GA,Hall,59241,Romney,45918,Obama,12489,3.6766754744
GA,Hancock,4076,Romney,764,Obama,3301,0.2314450167
GA,Haralson,10362,Romney,8439,Obama,1787,4.7224398433
GA,Harris,15479,Romney,11193,Obama,4141,2.702970297
GA,Hart,9501,Romney,6516,Obama,2869,2.2711746253
GA,Heard,4162,Romney,3155,Obama,947,3.3315733897
GA,Henry,90469,Romney,46299,Obama,43374,1.0674367132
GA,Houston,57912,Romney,34631,Obama,22643,1.5294351455
GA,Irwin,3683,Romney,2519,Obama,1134,2.221340388
GA,Jackson,23670,Romney,19122,Obama,4236,4.5141643059
GA,Jasper,6010,Romney,4121,Obama,1839,2.240891789
GA,Jeff Davis,5330,Romney,3994,Obama,1271,3.1424075531
GA,Jefferson,7268,Romney,2992,Obama,4238,0.7059933931
GA,Jenkins,3386,Romney,1884,Obama,1487,1.2669804976
GA,Johnson,3772,Romney,2440,Obama,1305,1.8697318008
GA,Jones,12099,Romney,7740,Obama,4272,1.8117977528
GA,Lamar,7589,Romney,4896,Obama,2602,1.8816295158
GA,Lanier,2958,Romney,1812,Obama,1108,1.6353790614
GA,Laurens,19591,Romney,11947,Obama,7508,1.5912360149
GA,Lee,13607,Romney,10310,Obama,3187,3.2350172576
GA,Liberty,16132,Romney,5558,Obama,10427,0.5330392251
GA,Lincoln,4425,Romney,2806,Obama,1586,1.7692307692
GA,Long,3786,Romney,2300,Obama,1434,1.6039051604
GA,Lowndes,38610,Romney,21176,Obama,17118,1.2370604043
GA,Lumpkin,10878,Romney,8633,Obama,2049,4.2132747682
GA,Macon,4781,Romney,1545,Obama,3211,0.4811585176
GA,Madison,11079,Romney,8441,Obama,2486,3.3954143202
GA,Marion,3167,Romney,1731,Obama,1411,1.226789511
GA,McDuffie,9585,Romney,5475,Obama,4041,1.3548626578
GA,McIntosh,6333,Romney,3405,Obama,2860,1.1905594406
GA,Meriwether,9259,Romney,4855,Obama,4328,1.1217652495
GA,Miller,2770,Romney,1904,Obama,848,2.2452830189
GA,Mitchell,8273,Romney,4153,Obama,4081,1.0176427346
GA,Monroe,12259,Romney,8352,Obama,3779,2.2101084943
GA,Montgomery,3831,Romney,2662,Obama,1135,2.3453744493
GA,Morgan,9016,Romney,6178,Obama,2751,2.2457288259
GA,Murray,11209,Romney,8439,Obama,2542,3.3198269079
GA,Muscogee,70410,Romney,27469,Obama,42458,0.6469687691
GA,Newton,43216,Romney,20979,Obama,21844,0.9604010255
GA,Oconee,16643,Romney,12222,Obama,4140,2.952173913
GA,Oglethorpe,6258,Romney,4250,Obama,1913,2.2216414009
GA,Paulding,57254,Romney,40771,Obama,15779,2.5838773053
GA,Peach,11499,Romney,5280,Obama,6141,0.8597948217
GA,Pickens,12673,Romney,10547,Obama,1975,5.3402531646
GA,Pierce,6845,Romney,5666,Obama,1124,5.0409252669
GA,Pike,8099,Romney,6660,Obama,1355,4.9151291513
GA,Polk,13580,Romney,9798,Obama,3608,2.715631929
GA,Pulaski,3681,Romney,2444,Obama,1219,2.0049220673
GA,Putnam,9205,Romney,6210,Obama,2917,2.1288995543
GA,Quitman,1128,Romney,510,Obama,612,0.8333333333
GA,Rabun,7438,Romney,5753,Obama,1558,3.6925545571
GA,Randolph,3015,Romney,1249,Obama,1749,0.7141223556
GA,Richmond,78865,Romney,25821,Obama,52461,0.4921942014
GA,Rockdale,37879,Romney,15671,Obama,21878,0.7162903373
GA,Schley,1748,Romney,1286,Obama,448,2.8705357143
GA,Screven,6093,Romney,3285,Obama,2769,1.1863488624
GA,Seminole,3765,Romney,2244,Obama,1475,1.5213559322
GA,Spalding,25057,Romney,14901,Obama,9884,1.507588021
GA,Stephens,9467,Romney,7207,Obama,2123,3.3947244465
GA,Stewart,2055,Romney,740,Obama,1307,0.5661820964
GA,Sumter,11820,Romney,5372,Obama,6370,0.8433281005
GA,Talbot,3490,Romney,1202,Obama,2264,0.5309187279
GA,Taliaferro,961,Romney,321,Obama,636,0.5047169811
GA,Tattnall,6658,Romney,4702,Obama,1894,2.4825765576
GA,Taylor,3537,Romney,1948,Obama,1571,1.2399745385
GA,Telfair,4334,Romney,2479,Obama,1804,1.3741685144
GA,Terrell,4398,Romney,1834,Obama,2544,0.7209119497
GA,Thomas,18943,Romney,11153,Obama,7651,1.4577179454
GA,Tift,13893,Romney,9171,Obama,4640,1.9765086207
GA,Toombs,9333,Romney,6519,Obama,2740,2.3791970803
GA,Towns,6159,Romney,4834,Obama,1265,3.8213438735
GA,Treutlen,2738,Romney,1646,Obama,1068,1.5411985019
GA,Troup,25975,Romney,15170,Obama,10545,1.4385964912
GA,Turner,3556,Romney,2027,Obama,1508,1.3441644562
GA,Twiggs,4199,Romney,1905,Obama,2269,0.8395769061
GA,Union,11072,Romney,8771,Obama,2137,4.1043518952
GA,Upson,11257,Romney,7229,Obama,3955,1.8278128951
GA,Walker,21879,Romney,16245,Obama,5269,3.0831277282
GA,Walton,37570,Romney,29018,Obama,8139,3.5653028628
GA,Ware,11923,Romney,7933,Obama,3892,2.0382836588
GA,Warren,2522,Romney,990,Obama,1525,0.6491803279
GA,Washington,8796,Romney,4033,Obama,4705,0.85717322
GA,Wayne,10258,Romney,7553,Obama,2594,2.9117193524
GA,Webster,1175,Romney,598,Obama,573,1.0436300175
GA,Wheeler,2160,Romney,1366,Obama,772,1.7694300518
GA,White,10471,Romney,8647,Obama,1670,5.1778443114
GA,Whitfield,26828,Romney,19290,Obama,7193,2.6817739469
GA,Wilcox,3124,Romney,2050,Obama,1059,1.9357884797
GA,Wilkes,4746,Romney,2628,Obama,2080,1.2634615385
GA,Wilkinson,4448,Romney,2245,Obama,2180,1.0298165138
GA,Worth,8410,Romney,5864,Obama,2486,2.3588093323
HI,Hawaii,429494,Obama,303090,Romney,119494,2.5364453445
HI,Hawaii,62653,Obama,46670,Romney,14541,3.2095454233
HI,Honolulu,292925,Obama,201803,Romney,87255,2.3127958283
HI,Kauai,25369,Obama,18638,Romney,6121,3.0449272995
HI,Maui,48547,Obama,35979,Romney,11577,3.1077999482
IA,Iowa,1565968,Obama,816429,Romney,727928,1.121579332
IA,Adair,3959,Obama,1788,Romney,2110,0.8473933649
IA,Adams,2158,Obama,1018,Romney,1103,0.9229374433
IA,Allamakee,6824,Obama,3511,Romney,3230,1.086996904
IA,Appanoose,6176,Obama,2934,Romney,3153,0.9305423406
IA,Audubon,3439,Obama,1608,Romney,1800,0.8933333333
IA,Benton,13959,Obama,6850,Romney,6935,0.9877433309
IA,Black Hawk,66205,Obama,39338,Romney,26078,1.5084745763
IA,Boone,14237,Obama,7457,Romney,6540,1.1402140673
IA,Bremer,13218,Obama,6710,Romney,6383,1.0512298292
IA,Buchanan,10478,Obama,5903,Romney,4443,1.3286067972
IA,Buena Vista,8322,Obama,3683,Romney,4548,0.8098065084
IA,Butler,7510,Obama,3321,Romney,4104,0.8092105263
IA,Calhoun,5190,Obama,2232,Romney,2890,0.7723183391
IA,Carroll,10581,Obama,4912,Romney,5577,0.8807602654
IA,Cass,7167,Obama,2856,Romney,4212,0.6780626781
IA,Cedar,9548,Obama,4931,Romney,4510,1.0933481153
IA,Cerro Gordo,23548,Obama,13204,Romney,10084,1.3094010313
IA,Cherokee,6367,Obama,2623,Romney,3656,0.7174507659
IA,Chickasaw,6462,Obama,3552,Romney,2836,1.2524682652
IA,Clarke,4398,Obama,2187,Romney,2124,1.0296610169
IA,Clay,8400,Obama,3363,Romney,4934,0.6815970815
IA,Clayton,9035,Obama,4768,Romney,4146,1.1500241196
IA,Clinton,24873,Obama,15123,Romney,9423,1.6049028972
IA,Crawford,6686,Obama,3035,Romney,3584,0.8468191964
IA,Dallas,37799,Obama,16466,Romney,20921,0.7870560681
IA,Davis,3738,Obama,1518,Romney,2133,0.711673699
IA,Decatur,3812,Obama,1790,Romney,1945,0.9203084833
IA,Delaware,9323,Obama,4605,Romney,4628,0.9950302506
IA,Des Moines,20264,Obama,11873,Romney,8130,1.4603936039
IA,Dickinson,10118,Obama,4088,Romney,5911,0.6915919472
IA,Dubuque,50516,Obama,28600,Romney,21265,1.3449329885
IA,Emmet,4646,Obama,2087,Romney,2499,0.8351340536
IA,Fayette,10309,Obama,5709,Romney,4484,1.2731935772
IA,Floyd,8228,Obama,4674,Romney,3466,1.3485285632
IA,Franklin,5133,Obama,2256,Romney,2818,0.8005677786
IA,Fremont,3655,Obama,1636,Romney,1971,0.830035515
IA,Greene,4804,Obama,2369,Romney,2373,0.99831437
IA,Grundy,6890,Obama,2615,Romney,4205,0.6218787158
IA,Guthrie,5843,Obama,2565,Romney,3164,0.8106826802
IA,Hamilton,7872,Obama,3776,Romney,3986,0.9473156046
IA,Hancock,5881,Obama,2506,Romney,3306,0.758015729
IA,Hardin,8775,Obama,4021,Romney,4647,0.865289434
IA,Harrison,7282,Obama,3131,Romney,4059,0.7713722592
IA,Henry,9613,Obama,4451,Romney,5025,0.8857711443
IA,Howard,4625,Obama,2767,Romney,1793,1.5432236475
IA,Humboldt,5124,Obama,1967,Romney,3099,0.6347208777
IA,Ida,3626,Obama,1317,Romney,2276,0.5786467487
IA,Iowa,8788,Obama,4118,Romney,4551,0.9048560756
IA,Jackson,10166,Obama,5877,Romney,4171,1.4090146248
IA,Jasper,19385,Obama,10240,Romney,8868,1.1547135769
IA,Jefferson,8405,Obama,4772,Romney,3429,1.3916593759
IA,Johnson,74928,Obama,50090,Romney,23556,2.126422143
IA,Jones,10371,Obama,5514,Romney,4712,1.1702037351
IA,Keokuk,5221,Obama,2298,Romney,2840,0.8091549296
IA,Kossuth,8833,Obama,3824,Romney,4914,0.7781847782
IA,Lee,16488,Obama,9428,Romney,6787,1.3891262708
IA,Linn,117122,Obama,68028,Romney,47427,1.4343728256
IA,Louisa,4921,Obama,2449,Romney,2416,1.0136589404
IA,Lucas,4273,Obama,1977,Romney,2248,0.8794483986
IA,Lyon,6466,Obama,1416,Romney,4965,0.2851963746
IA,Madison,8140,Obama,3508,Romney,4492,0.7809439003
IA,Mahaska,10777,Obama,4207,Romney,6420,0.6552959502
IA,Marion,17536,Obama,7478,Romney,9810,0.7622833843
IA,Marshall,18727,Obama,10085,Romney,8411,1.1990250862
IA,Mills,7169,Obama,2842,Romney,4211,0.6748990739
IA,Mitchell,5580,Obama,2831,Romney,2643,1.0711312902
IA,Monona,4707,Obama,2098,Romney,2555,0.8211350294
IA,Monroe,3802,Obama,1729,Romney,2022,0.8550939664
IA,Montgomery,5000,Obama,1919,Romney,2999,0.63987996
IA,Muscatine,19726,Obama,11213,Romney,8152,1.3754906771
IA,O'Brien,7295,Obama,1964,Romney,5259,0.3734550295
IA,Osceola,3179,Obama,909,Romney,2225,0.4085393258
IA,Page,7014,Obama,2588,Romney,4338,0.5965882895
IA,Palo Alto,4857,Obama,2124,Romney,2649,0.8018120045
IA,Plymouth,12909,Obama,4148,Romney,8577,0.483618981
IA,Pocahontas,3992,Obama,1518,Romney,2388,0.635678392
IA,Polk,227563,Obama,128264,Romney,96029,1.3356798467
IA,Pottawattamie,41679,Obama,19347,Romney,21751,0.8894763459
IA,Poweshiek,9858,Obama,5307,Romney,4409,1.2036743026
IA,Ringgold,2578,Obama,1181,Romney,1366,0.864568082
IA,Sac,5256,Obama,2117,Romney,3086,0.6860012962
IA,Scott,89826,Obama,50581,Romney,38223,1.3233131884
IA,Shelby,6456,Obama,2468,Romney,3903,0.632334102
IA,Sioux,17181,Obama,2683,Romney,14361,0.18682543
IA,Story,46529,Obama,25940,Romney,19557,1.3263793015
IA,Tama,8930,Obama,4737,Romney,4076,1.1621687929
IA,Taylor,2978,Obama,1261,Romney,1680,0.7505952381
IA,Union,5899,Obama,3029,Romney,2800,1.0817857143
IA,Van Buren,3540,Obama,1398,Romney,2058,0.6793002915
IA,Wapello,15630,Obama,8616,Romney,6777,1.2713590084
IA,Warren,25875,Obama,12521,Romney,13031,0.9608625585
IA,Washington,10880,Obama,5081,Romney,5540,0.9171480144
IA,Wayne,2886,Obama,1251,Romney,1583,0.7902716361
IA,Webster,18118,Obama,9458,Romney,8453,1.1188927008
IA,Winnebago,5878,Obama,2895,Romney,2897,0.9993096307
IA,Winneshiek,11016,Obama,6245,Romney,4618,1.3523170204
IA,Woodbury,44702,Obama,22026,Romney,22136,0.9950307192
IA,Worth,4143,Obama,2343,Romney,1743,1.3442340792
IA,Wright,6174,Obama,2794,Romney,3309,0.8443638561
ID,Idaho,651871,Obama,212560,Romney,420750,0.5051931075
ID,Ada,180361,Obama,77043,Romney,97471,0.7904197146
ID,Adams,2060,Obama,577,Romney,1413,0.4083510262
ID,Bannock,35260,Obama,13214,Romney,21010,0.6289386007
ID,Bear Lake,2822,Obama,302,Romney,2489,0.121333869
ID,Benewah,3884,Obama,1164,Romney,2596,0.4483821263
ID,Bingham,17603,Obama,3822,Romney,13440,0.284375
ID,Blaine,10194,Obama,5992,Romney,3939,1.5211982737
ID,Boise,3345,Obama,953,Romney,2284,0.4172504378
ID,Bonner,18536,Obama,6500,Romney,11367,0.5718307381
ID,Bonneville,43302,Obama,9929,Romney,32336,0.3070571499
ID,Boundary,4544,Obama,1225,Romney,3138,0.3903760357
ID,Butte,1286,Obama,258,Romney,1001,0.2577422577
ID,Camas,578,Obama,159,Romney,402,0.3955223881
ID,Canyon,66090,Obama,19866,Romney,44369,0.4477450472
ID,Caribou,3050,Obama,385,Romney,2608,0.1476226994
ID,Cassia,8387,Obama,1093,Romney,7150,0.1528671329
ID,Clark,328,Obama,66,Romney,235,0.2808510638
ID,Clearwater,3696,Obama,1032,Romney,2541,0.4061393152
ID,Custer,2352,Obama,530,Romney,1744,0.3038990826
ID,Elmore,8001,Obama,2513,Romney,5227,0.4807729099
ID,Franklin,5600,Obama,325,Romney,5195,0.062560154
ID,Fremont,5802,Obama,810,Romney,4907,0.1650703077
ID,Gem,7490,Obama,1957,Romney,5311,0.3684805121
ID,Gooding,5118,Obama,1287,Romney,3696,0.3482142857
ID,Idaho County,7749,Obama,1722,Romney,5821,0.2958254595
ID,Jefferson,11381,Obama,1303,Romney,9895,0.131682668
ID,Jerome,6681,Obama,1699,Romney,4804,0.3536636137
ID,Kootenai,59764,Obama,18824,Romney,39347,0.478410044
ID,Latah,16759,Obama,8306,Romney,7589,1.094478851
ID,Lemhi,4109,Obama,960,Romney,3029,0.3169362826
ID,Lewis,1612,Obama,396,Romney,1173,0.3375959079
ID,Lincoln,1622,Obama,429,Romney,1141,0.3759859772
ID,Madison,14412,Obama,832,Romney,13445,0.0618817404
ID,Minidoka,6973,Obama,1390,Romney,5442,0.2554208012
ID,Nez Perce,16848,Obama,6451,Romney,9967,0.6472358784
ID,Oneida,2089,Obama,217,Romney,1838,0.1180631121
ID,Owyhee,3723,Obama,833,Romney,2794,0.298138869
ID,Payette,8495,Obama,2271,Romney,6004,0.3782478348
ID,Power,2903,Obama,982,Romney,1870,0.5251336898
ID,Shoshone,5148,Obama,2277,Romney,2699,0.8436457947
ID,Teton,4523,Obama,1926,Romney,2458,0.7835638731
ID,Twin Falls,28142,Obama,7541,Romney,19773,0.3813786477
ID,Valley,4919,Obama,2095,Romney,2664,0.7864114114
ID,Washington,4330,Obama,1104,Romney,3128,0.3529411765
IL,Illinois,5091061,Obama,2916811,Romney,2090116,1.3955258943
IL,Adams,30538,Obama,9627,Romney,20371,0.4725835747
IL,Alexander,3495,Obama,1961,Romney,1485,1.3205387205
IL,Bond,7316,Obama,3016,Romney,4091,0.7372280616
IL,Boone,21333,Obama,9868,Romney,11084,0.8902923132
IL,Brown,2362,Obama,787,Romney,1511,0.5208471211
IL,Bureau,16599,Obama,8118,Romney,8151,0.995951417
IL,Calhoun,2574,Obama,1079,Romney,1439,0.7498262682
IL,Carroll,7370,Obama,3658,Romney,3551,1.0301323571
IL,Cass,4858,Obama,2050,Romney,2707,0.7572958995
